system:index,elevation,et,ndvi,precip,soil_texture,temp,.geo
645,1837.0,20.684782028198242,0.45965465903282166,3.8832013607025146,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.898900020141745,1.118010662219015]}"
649,1888.0,25.139129638671875,0.626907467842102,4.685038089752197,1.0,18.093822479248047,"{""type"":""Point"",""coordinates"":[34.80435374071302,0.8672804364807634]}"
651,2215.0,30.163043975830078,0.5052154064178467,4.81588077545166,1.0,16.125280380249023,"{""type"":""Point"",""coordinates"":[34.7341627517739,1.1832824395005344]}"
653,2193.0,21.28043556213379,0.5206061005592346,4.086887836456299,4.0,18.65027618408203,"{""type"":""Point"",""coordinates"":[34.79059021497009,1.0513187931955936]}"
654,1829.0,22.547826766967773,0.471772700548172,4.010318756103516,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.93095232196113,1.1163436830639417]}"
659,1858.0,19.8630428314209,0.6023305654525757,4.534241199493408,1.0,17.297080993652344,"{""type"":""Point"",""coordinates"":[34.98728239034869,1.0413212632149424]}"
667,1855.0,21.545652389526367,0.5136785507202148,4.210630893707275,1.0,18.248571395874023,"{""type"":""Point"",""coordinates"":[34.85771928976867,0.994141719149607]}"
671,1816.0,23.26956558227539,0.5711910128593445,4.486835479736328,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[34.999338234400476,1.0964624596606392]}"
672,1857.0,17.78478240966797,0.3447345793247223,3.770092725753784,1.0,19.428382873535156,"{""type"":""Point"",""coordinates"":[34.835223991873086,1.2426021419692244]}"
674,1909.0,22.167390823364258,0.39469075202941895,4.239716053009033,1.0,18.029624938964844,"{""type"":""Point"",""coordinates"":[35.249830407478534,0.9730689697926495]}"
675,1907.0,22.321739196777344,0.43978312611579895,4.071515083312988,4.0,19.058876037597656,"{""type"":""Point"",""coordinates"":[35.30361802107776,0.909344563379191]}"
676,1820.0,22.928260803222656,0.5094273090362549,4.867131233215332,1.0,17.297080993652344,"{""type"":""Point"",""coordinates"":[34.96494456238476,0.9644981084438737]}"
677,1764.0,22.482608795166016,0.5898642539978027,4.652597904205322,1.0,17.716211318969727,"{""type"":""Point"",""coordinates"":[34.976406601123344,0.9050356442584155]}"
678,2536.0,25.36739158630371,0.5982884168624878,5.134023666381836,4.0,14.96705150604248,"{""type"":""Point"",""coordinates"":[34.71852095285814,0.962797711052632]}"
681,1985.0,21.506521224975586,0.37604624032974243,3.5522680282592773,1.0,18.65027618408203,"{""type"":""Point"",""coordinates"":[34.81031411484455,1.0908903623271864]}"
685,1901.0,21.591304779052734,0.423306941986084,3.709697961807251,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[35.029115467986045,1.1366961404478215]}"
686,1890.0,21.87173843383789,0.46931102871894836,4.239716053009033,1.0,18.029624938964844,"{""type"":""Point"",""coordinates"":[35.231189479488904,0.9503109857016379]}"
687,2024.0,22.68260955810547,0.4607784152030945,3.7341408729553223,1.0,19.428382873535156,"{""type"":""Point"",""coordinates"":[34.80548712213967,1.1586039098676242]}"
688,1851.0,22.213043212890625,0.48369207978248596,3.8378493785858154,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.884371494921304,1.1566378064600236]}"
689,2098.0,23.758695602416992,0.4323660731315613,3.7501955032348633,1.0,18.65027618408203,"{""type"":""Point"",""coordinates"":[34.80749131849337,1.1499065274743154]}"
693,2088.0,22.319564819335938,0.4115888178348541,4.002811431884766,1.0,19.428382873535156,"{""type"":""Point"",""coordinates"":[34.79653027188597,1.154864066914789]}"
694,1873.0,20.556522369384766,0.5106920003890991,3.8378493785858154,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.852930651292695,1.198992159913861]}"
695,1926.0,21.51956558227539,0.4340921640396118,3.7341408729553223,1.0,19.428382873535156,"{""type"":""Point"",""coordinates"":[34.82924088638025,1.1651694831502517]}"
696,1947.0,23.40652084350586,0.5345619916915894,4.685038089752197,1.0,18.093822479248047,"{""type"":""Point"",""coordinates"":[34.82665062573429,0.8996974259185697]}"
699,1866.0,22.106521606445312,0.48951417207717896,4.340628623962402,1.0,18.248571395874023,"{""type"":""Point"",""coordinates"":[34.91136070585648,1.0422550740832621]}"
709,1888.0,20.77391242980957,0.39228469133377075,3.770092725753784,1.0,19.428382873535156,"{""type"":""Point"",""coordinates"":[34.83619311334953,1.2062948451305018]}"
713,1876.0,21.160869598388672,0.5341533422470093,4.158895015716553,1.0,17.468563079833984,"{""type"":""Point"",""coordinates"":[35.08269853382044,0.9358376472448179]}"
717,1867.0,19.26956558227539,0.4505873918533325,4.133118152618408,1.0,17.468563079833984,"{""type"":""Point"",""coordinates"":[35.12131679677352,0.932963066676176]}"
723,1892.0,22.028261184692383,0.4973551332950592,4.0664591789245605,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.06232247074477,1.0777883573274671]}"
726,1869.0,22.53478240966797,0.5172203183174133,4.057713508605957,1.0,18.248571395874023,"{""type"":""Point"",""coordinates"":[34.872351271505714,1.041682270596831]}"
728,1875.0,23.184782028198242,0.4777916371822357,4.375984191894531,1.0,17.38762855529785,"{""type"":""Point"",""coordinates"":[35.14129334430521,0.9712659458383844]}"
734,1928.0,22.57826042175293,0.6218132376670837,4.004515647888184,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.08919551182343,1.113510818813921]}"
735,1843.0,23.693477630615234,0.723426103591919,4.0664591789245605,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.074402036872755,1.0657928818032594]}"
737,1926.0,23.41521644592285,0.5195661187171936,4.239716053009033,1.0,18.029624938964844,"{""type"":""Point"",""coordinates"":[35.21998361785831,0.9539477348950747]}"
738,1880.0,20.44565200805664,0.4917968809604645,3.8378493785858154,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.88582328320218,1.1869147998122351]}"
742,1815.0,23.51956558227539,0.5431393980979919,3.9749186038970947,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[35.00257596823676,1.0941115734200952]}"
743,1869.0,23.430435180664062,0.4381084740161896,4.304767608642578,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.841079024780754,0.9979778671664385]}"
745,1921.0,22.495651245117188,0.4353761672973633,4.100928783416748,1.0,18.43834686279297,"{""type"":""Point"",""coordinates"":[35.251254671764706,0.9966989745190937]}"
747,1817.0,23.08478355407715,0.541417121887207,4.304767608642578,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.84575053180629,0.9790030289181219]}"
749,1961.0,18.502174377441406,0.4540710747241974,3.9460690021514893,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[35.022849573780825,1.2305895521773365]}"
751,1854.0,20.376087188720703,0.3888630270957947,3.8378493785858154,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.89394835056587,1.1940742007113885]}"
753,1859.0,23.754348754882812,0.4245721399784088,4.297929763793945,1.0,18.148908615112305,"{""type"":""Point"",""coordinates"":[35.20309529363129,0.929216752541837]}"
754,1904.0,22.680435180664062,0.4198247790336609,4.057713508605957,1.0,18.248571395874023,"{""type"":""Point"",""coordinates"":[34.857750631658746,1.0409504591909775]}"
755,1784.0,23.40652084350586,0.4742923676967621,4.394986152648926,1.0,18.248571395874023,"{""type"":""Point"",""coordinates"":[34.93020962457999,0.9833511998121968]}"
756,1831.0,22.356521606445312,0.437446653842926,3.8511738777160645,1.0,17.716211318969727,"{""type"":""Point"",""coordinates"":[35.00658353333016,0.9323723128874575]}"
758,1930.0,20.59782600402832,0.4064038097858429,3.558527946472168,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[35.02073741750605,1.1986889930399012]}"
759,1737.0,22.845651626586914,0.5045045018196106,4.659124851226807,1.0,18.765838623046875,"{""type"":""Point"",""coordinates"":[34.88865501269905,0.8588314261041464]}"
763,1911.0,21.297826766967773,0.41889631748199463,4.356894016265869,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[34.96801796069137,1.157568818367918]}"
767,1844.0,23.986955642700195,0.5881216526031494,4.158895015716553,1.0,17.468563079833984,"{""type"":""Point"",""coordinates"":[35.07803065425821,0.9132164281580278]}"
768,1764.0,22.993478775024414,0.544807493686676,4.602192401885986,1.0,18.765838623046875,"{""type"":""Point"",""coordinates"":[34.88161513427432,0.9475437948666366]}"
769,1977.0,19.802173614501953,0.4040711522102356,4.391351222991943,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[34.966246082558605,1.2167963348909268]}"
771,1864.0,21.865217208862305,0.49109435081481934,3.8832013607025146,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.85504594800357,1.117342664230503]}"
773,1893.0,24.015216827392578,0.5107408761978149,3.831615686416626,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.83841741714756,1.0031019294996923]}"
779,1862.0,22.65652084350586,0.4958413243293762,3.9749186038970947,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[35.04628123428029,1.088341386046345]}"
782,1875.0,23.70652198791504,0.5067629814147949,4.168355941772461,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.90306927834058,1.0534417509941965]}"
784,1818.0,23.126087188720703,0.576684296131134,4.331905364990234,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[34.98552521999717,1.103870430388782]}"
786,1796.0,22.54347801208496,0.5867447853088379,4.394986152648926,1.0,18.248571395874023,"{""type"":""Point"",""coordinates"":[34.92076950397022,0.9953460254492724]}"
794,1861.0,20.85869598388672,0.3186081647872925,4.012460708618164,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.90886287853728,1.1752088070957143]}"
795,1828.0,24.189130783081055,0.5153489112854004,4.0664591789245605,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.05062637125898,1.064510345343847]}"
798,1942.0,23.582609176635742,0.4637306034564972,3.831615686416626,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.83475282114615,1.021013530301873]}"
799,1909.0,21.20652198791504,0.3850066363811493,3.8201963901519775,4.0,19.058876037597656,"{""type"":""Point"",""coordinates"":[35.309599989584754,0.8988309424092704]}"
801,1796.0,24.013044357299805,0.43104058504104614,4.602192401885986,1.0,18.765838623046875,"{""type"":""Point"",""coordinates"":[34.873753726735444,0.9295575466605372]}"
806,1795.0,25.30434799194336,0.5676940083503723,4.659124851226807,1.0,18.765838623046875,"{""type"":""Point"",""coordinates"":[34.85004991094254,0.8958086259056093]}"
807,1853.0,27.369565963745117,0.4797687232494354,4.276590347290039,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.11677765363111,1.072572494237708]}"
809,1888.0,22.743478775024414,0.4599965810775757,4.0664591789245605,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.09734443765684,1.0717725799352504]}"
810,1807.0,23.439130783081055,0.5644784569740295,4.133118152618408,1.0,17.468563079833984,"{""type"":""Point"",""coordinates"":[35.11198304038473,0.9043159494761288]}"
811,1817.0,22.452173233032227,0.4916626513004303,4.867131233215332,1.0,17.297080993652344,"{""type"":""Point"",""coordinates"":[34.96696893737994,0.9550847123296722]}"
812,1905.0,19.389129638671875,0.4100019037723541,3.770092725753784,1.0,19.428382873535156,"{""type"":""Point"",""coordinates"":[34.82002130203786,1.2194743009137496]}"
815,1987.0,24.71956443786621,0.5197688937187195,4.646364688873291,1.0,18.093822479248047,"{""type"":""Point"",""coordinates"":[34.788816785488194,0.8911495575517353]}"
821,1883.0,23.7608699798584,0.4537201523780823,4.0664591789245605,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.06077436559547,1.0939027313333642]}"
822,1862.0,22.865217208862305,0.5304099321365356,4.168355941772461,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.91037071897728,1.0592082310278834]}"
825,2044.0,22.667390823364258,0.38427436351776123,4.502580642700195,1.0,16.125280380249023,"{""type"":""Point"",""coordinates"":[34.74938009152359,1.2147581045849591]}"
826,1945.0,21.486955642700195,0.4426622986793518,3.7341408729553223,1.0,19.428382873535156,"{""type"":""Point"",""coordinates"":[34.83093573215086,1.1565933148295047]}"
828,1939.0,20.004348754882812,0.37298905849456787,3.9460690021514893,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[35.001561246165316,1.2070497718809376]}"
829,1841.0,21.71956443786621,0.43319088220596313,4.534241199493408,1.0,17.297080993652344,"{""type"":""Point"",""coordinates"":[34.95895183757294,1.0072515472740555]}"
830,2153.0,23.467391967773438,0.46248915791511536,4.4316887855529785,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.78505582484023,1.002797097247932]}"
832,1808.0,23.12173843383789,0.4656035602092743,4.524771690368652,1.0,17.716211318969727,"{""type"":""Point"",""coordinates"":[34.98682989376858,0.8965032955133788]}"
834,1785.0,23.130434036254883,0.4977881908416748,4.533630847930908,1.0,18.765838623046875,"{""type"":""Point"",""coordinates"":[34.91460164884226,0.9310838470307685]}"
840,1916.0,23.297826766967773,0.544432520866394,4.181388854980469,1.0,16.787569046020508,"{""type"":""Point"",""coordinates"":[35.09544928121218,1.1816972372699994]}"
842,1878.0,22.913043975830078,0.4588097035884857,4.057713508605957,1.0,18.248571395874023,"{""type"":""Point"",""coordinates"":[34.89213559895341,1.0478425801829587]}"
843,1770.0,21.03913116455078,0.49747639894485474,4.6287336349487305,1.0,19.42436981201172,"{""type"":""Point"",""coordinates"":[34.869766197352284,0.8469200178447938]}"
846,1769.0,24.1130428314209,0.4745499789714813,4.659124851226807,1.0,18.765838623046875,"{""type"":""Point"",""coordinates"":[34.895156178384944,0.8947282978490914]}"
847,1878.0,22.997825622558594,0.5425282716751099,4.375984191894531,1.0,17.38762855529785,"{""type"":""Point"",""coordinates"":[35.11565403022874,0.9697018451935343]}"
851,2268.0,22.44565200805664,0.5396758913993835,4.4403181076049805,1.0,18.43834686279297,"{""type"":""Point"",""coordinates"":[35.30665570117294,0.9890563087988687]}"
852,1934.0,23.950000762939453,0.5343894958496094,4.4131646156311035,1.0,17.566326141357422,"{""type"":""Point"",""coordinates"":[35.18030490943459,1.0681360029701128]}"
854,1995.0,23.89130401611328,0.5360299944877625,4.086887836456299,1.0,18.65027618408203,"{""type"":""Point"",""coordinates"":[34.79597148216521,1.084879866574959]}"
856,1865.0,24.332609176635742,0.38904356956481934,4.107365608215332,1.0,18.148908615112305,"{""type"":""Point"",""coordinates"":[35.19126507125375,0.9378255023171975]}"
858,1880.0,24.319564819335938,0.518166184425354,4.4131646156311035,1.0,17.566326141357422,"{""type"":""Point"",""coordinates"":[35.16273366893434,1.0715110972025492]}"
863,1828.0,22.234783172607422,0.5361042022705078,4.652597904205322,1.0,17.716211318969727,"{""type"":""Point"",""coordinates"":[34.978541885361814,0.9475947876192281]}"
865,1963.0,25.46086883544922,0.5229087471961975,4.685038089752197,1.0,18.093822479248047,"{""type"":""Point"",""coordinates"":[34.820040720021304,0.8943315827454014]}"
869,1819.0,22.256521224975586,0.473985880613327,4.867131233215332,1.0,17.297080993652344,"{""type"":""Point"",""coordinates"":[34.98101253700994,0.9618671083484056]}"
870,1868.0,22.389129638671875,0.4770723581314087,4.331905364990234,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[34.968387194490184,1.1008477349782522]}"
872,1875.0,22.052173614501953,0.46430110931396484,4.304767608642578,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.845709041317456,0.9896358184608175]}"
873,1858.0,21.72608757019043,0.45724841952323914,4.168355941772461,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.92068930727742,1.0571114922950515]}"
880,1870.0,25.452173233032227,0.6417962312698364,4.304767608642578,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.82842808896801,0.984758041559886]}"
881,1903.0,23.173913955688477,0.49579912424087524,4.261478900909424,1.0,18.029624938964844,"{""type"":""Point"",""coordinates"":[35.23852390979296,1.0042891118894364]}"
883,1953.0,20.791303634643555,0.5516585111618042,4.356894016265869,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[34.97719483385801,1.170552358423603]}"
884,1841.0,22.854347229003906,0.5045825242996216,4.652597904205322,1.0,17.716211318969727,"{""type"":""Point"",""coordinates"":[34.97472270121104,0.9440861697681271]}"
885,2278.0,25.21086883544922,0.6755786538124084,4.506736755371094,4.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.75514979554096,0.9646032925649753]}"
889,2003.0,23.258695602416992,0.49246495962142944,3.831615686416626,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.816109888102424,1.0411498979272418]}"
891,1847.0,23.78913116455078,0.4193829298019409,4.158895015716553,1.0,17.468563079833984,"{""type"":""Point"",""coordinates"":[35.075698231275084,0.9177477162933426]}"
897,1986.0,24.115217208862305,0.5782821774482727,4.047135353088379,1.0,18.43834686279297,"{""type"":""Point"",""coordinates"":[35.26832588950473,1.0412717184890772]}"
900,1897.0,23.09347915649414,0.4861364960670471,4.601395130157471,1.0,16.787569046020508,"{""type"":""Point"",""coordinates"":[35.10488873093598,1.1519377437717022]}"
902,1832.0,21.017391204833984,0.4115557074546814,4.010318756103516,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.90738554542816,1.131765631882294]}"
907,1743.0,21.643478393554688,0.4488191604614258,4.479137897491455,1.0,18.765838623046875,"{""type"":""Point"",""coordinates"":[34.90894670734582,0.8575568481063969]}"
910,1936.0,21.589130401611328,0.575955867767334,4.304767608642578,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.840364584789526,0.9555651058730138]}"
911,1858.0,24.763044357299805,0.45498090982437134,3.8832013607025146,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.865683605845106,1.146861079435441]}"
915,2058.0,22.450000762939453,0.4170498251914978,4.533526420593262,1.0,17.329957962036133,"{""type"":""Point"",""coordinates"":[35.25935011823382,1.0628124521942546]}"
916,1849.0,21.95652198791504,0.4415358603000641,4.331905364990234,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[34.97075522346066,1.1324121203238262]}"
917,2264.0,20.004348754882812,0.4360620677471161,4.002811431884766,1.0,19.428382873535156,"{""type"":""Point"",""coordinates"":[34.780299079977134,1.160182461758593]}"
918,1903.0,22.619565963745117,0.5154942274093628,4.297929763793945,4.0,18.148908615112305,"{""type"":""Point"",""coordinates"":[35.22504914087304,0.9458208487590406]}"
919,1815.0,23.1130428314209,0.5908367037773132,3.8511738777160645,1.0,17.716211318969727,"{""type"":""Point"",""coordinates"":[35.00905933897386,0.9287558794883456]}"
920,1952.0,23.654348373413086,0.4350856840610504,4.100928783416748,1.0,18.43834686279297,"{""type"":""Point"",""coordinates"":[35.27414731444408,0.9650175382847808]}"
922,1786.0,22.310869216918945,0.5278584361076355,4.210630893707275,1.0,18.248571395874023,"{""type"":""Point"",""coordinates"":[34.89452216121083,0.9689279483067729]}"
923,1924.0,20.94130516052246,0.48154008388519287,4.261857032775879,1.0,18.029624938964844,"{""type"":""Point"",""coordinates"":[35.15259473395175,0.9837008229347626]}"
926,2066.0,22.365217208862305,0.4063524603843689,4.086887836456299,1.0,18.65027618408203,"{""type"":""Point"",""coordinates"":[34.79430691083845,1.090497776460694]}"
929,1854.0,21.21521759033203,0.42478981614112854,4.012460708618164,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.908771444578605,1.155956249941648]}"
930,1857.0,21.634782791137695,0.45327791571617126,4.261857032775879,1.0,18.029624938964844,"{""type"":""Point"",""coordinates"":[35.19514929577862,0.9555039945655087]}"
932,1860.0,19.360870361328125,0.39213353395462036,4.534241199493408,1.0,17.297080993652344,"{""type"":""Point"",""coordinates"":[34.995801254480305,1.0118016886728838]}"
935,1833.0,22.65217399597168,0.5307744741439819,4.010318756103516,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.91082361939781,1.1191143014768883]}"
936,1861.0,20.806522369384766,0.3906337320804596,4.297929763793945,4.0,18.148908615112305,"{""type"":""Point"",""coordinates"":[35.21291218407718,0.9281005090599462]}"
938,2231.0,21.958696365356445,0.4762708842754364,4.4403181076049805,1.0,18.43834686279297,"{""type"":""Point"",""coordinates"":[35.32010904960183,0.9956160194132467]}"
941,1961.0,21.306522369384766,0.4660279452800751,4.391351222991943,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[34.98623968006854,1.2038307904250989]}"
944,1928.0,22.497825622558594,0.47492390871047974,3.7501955032348633,1.0,18.65027618408203,"{""type"":""Point"",""coordinates"":[34.82590241655809,1.1254844918339089]}"
946,1870.0,22.052173614501953,0.46956866979599,4.304767608642578,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.84384539029874,0.9878370599320793]}"
948,1806.0,16.56304359436035,0.40698862075805664,3.6593594551086426,1.0,20.606203079223633,"{""type"":""Point"",""coordinates"":[34.82709176148157,1.250886735975371]}"
949,1823.0,21.869565963745117,0.43893489241600037,3.9749186038970947,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[35.01777927519251,1.0958135075158288]}"
952,2231.0,22.399999618530273,0.5063825845718384,4.4403181076049805,1.0,18.43834686279297,"{""type"":""Point"",""coordinates"":[35.306580560639816,0.9730059762614086]}"
955,1912.0,17.673913955688477,0.35468143224716187,4.391351222991943,3.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[34.97940481958472,1.2353974039651074]}"
956,1746.0,23.728260040283203,0.47794705629348755,4.479137897491455,1.0,18.765838623046875,"{""type"":""Point"",""coordinates"":[34.909711433394676,0.8633664545461391]}"
957,1854.0,21.69130516052246,0.4101083278656006,3.8378493785858154,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.89854786049195,1.1654022038490994]}"
959,1881.0,23.19565200805664,0.4800858497619629,4.4131646156311035,1.0,17.566326141357422,"{""type"":""Point"",""coordinates"":[35.16816564264904,1.0612131220433214]}"
962,1844.0,22.493478775024414,0.35242146253585815,4.158895015716553,1.0,17.468563079833984,"{""type"":""Point"",""coordinates"":[35.08039551952721,0.941866311253858]}"
963,1882.0,17.428260803222656,0.3402664065361023,3.8421618938446045,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.87738712177848,1.2121297195572935]}"
965,1775.0,17.221738815307617,0.3406318128108978,3.8421618938446045,6.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.86910919336747,1.2446321213896672]}"
970,1817.0,23.821739196777344,0.5320277214050293,4.228515148162842,1.0,17.38762855529785,"{""type"":""Point"",""coordinates"":[35.09416551288196,0.9819062838251347]}"
971,1900.0,20.467391967773438,0.7316991686820984,4.012460708618164,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.938533233261666,1.1936633104114724]}"
972,1814.0,22.947826385498047,0.43225136399269104,4.533630847930908,1.0,18.765838623046875,"{""type"":""Point"",""coordinates"":[34.90220555786267,0.9188460206862897]}"
973,1953.0,20.684782028198242,0.38098520040512085,3.9460690021514893,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[35.0311543325963,1.218325287665998]}"
974,2003.0,23.91521644592285,0.475777268409729,4.533526420593262,1.0,17.329957962036133,"{""type"":""Point"",""coordinates"":[35.25796870800959,1.0566924991740534]}"
977,1892.0,23.110870361328125,0.4555864632129669,3.5522680282592773,1.0,18.65027618408203,"{""type"":""Point"",""coordinates"":[34.83964711485336,1.0828497634594274]}"
980,1922.0,19.647825241088867,0.39681288599967957,4.012460708618164,1.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.94572528820243,1.1963582567497313]}"
982,1912.0,22.43695640563965,0.5745828151702881,4.101593017578125,1.0,18.029624938964844,"{""type"":""Point"",""coordinates"":[35.19713115806036,1.0383785354016806]}"
983,1944.0,20.86739158630371,0.4136642813682556,3.9460690021514893,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[35.02391514668733,1.200270287718549]}"
988,1867.0,22.389129638671875,0.5303974747657776,4.331905364990234,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[34.9684274326255,1.10221992196742]}"
992,1831.0,22.91521644592285,0.467704176902771,4.0664591789245605,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.05633479800732,1.0647167000352735]}"
996,1870.0,22.541303634643555,0.32807767391204834,3.9749186038970947,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[35.014763629899065,1.052862865122481]}"
1001,2004.0,23.37826156616211,0.6108276844024658,4.636148452758789,1.0,18.093822479248047,"{""type"":""Point"",""coordinates"":[34.81480390345581,0.9312658103413805]}"
1004,1786.0,23.31304359436035,0.5365710854530334,4.210630893707275,1.0,18.248571395874023,"{""type"":""Point"",""coordinates"":[34.89022948069498,0.9846591150085077]}"
1007,1880.0,25.31739044189453,0.6086024641990662,4.438160419464111,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.12509680496211,1.1180631285476035]}"
1009,1968.0,22.26956558227539,0.5144487023353577,3.5522680282592773,1.0,18.65027618408203,"{""type"":""Point"",""coordinates"":[34.80586142798053,1.0794465288789763]}"
1010,1774.0,22.952173233032227,0.4897915720939636,3.9785327911376953,1.0,17.716211318969727,"{""type"":""Point"",""coordinates"":[35.02191366347539,0.8947168943820589]}"
1011,1897.0,23.143478393554688,0.5778096318244934,4.004515647888184,1.0,17.277507781982422,"{""type"":""Point"",""coordinates"":[35.05081038495682,1.107685504759654]}"
1012,1832.0,23.84782600402832,0.4738430976867676,4.107365608215332,1.0,18.148908615112305,"{""type"":""Point"",""coordinates"":[35.181726158006846,0.9242885198443244]}"
1017,1877.0,22.37173843383789,0.38921114802360535,4.060062885284424,1.0,17.38762855529785,"{""type"":""Point"",""coordinates"":[35.05273940962345,1.0162633884222887]}"
1018,1869.0,21.839130401611328,0.40435758233070374,4.486835479736328,1.0,17.701335906982422,"{""type"":""Point"",""coordinates"":[34.95442772423663,1.0967982799330376]}"
1023,1861.0,22.806522369384766,0.5229218602180481,3.9425461292266846,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.87108590736332,1.0812452294122643]}"
1024,1882.0,23.234783172607422,0.5597460269927979,3.8832013607025146,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.85254663394617,1.1450331976525847]}"
1026,1854.0,21.9891300201416,0.3850940763950348,4.060062885284424,1.0,17.38762855529785,"{""type"":""Point"",""coordinates"":[35.08395409951063,1.0322985301146137]}"
1027,2248.0,22.94130516052246,0.4237753450870514,4.506736755371094,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.77048616143338,0.9597865535295758]}"
1028,1905.0,21.943477630615234,0.49931836128234863,4.239716053009033,1.0,18.029624938964844,"{""type"":""Point"",""coordinates"":[35.22022800678433,0.9856433081053672]}"
1029,2236.0,19.615217208862305,0.43834832310676575,4.002811431884766,1.0,19.428382873535156,"{""type"":""Point"",""coordinates"":[34.77960777461168,1.1635623528334746]}"
1030,2023.0,24.21086883544922,0.5417294502258301,4.304767608642578,1.0,17.8872127532959,"{""type"":""Point"",""coordinates"":[34.81090037680312,0.9857022811970669]}"
1034,1850.0,17.943477630615234,0.361355721950531,3.8421618938446045,6.0,19.337970733642578,"{""type"":""Point"",""coordinates"":[34.858929126911015,1.2282075217378863]}"
1036,1952.0,18.810869216918945,0.48035508394241333,4.391351222991943,1.0,17.34872055053711,"{""type"":""Point"",""coordinates"":[34.961360030149926,1.2240970421242634]}"
1038,1858.0,22.8869571685791,0.44169896841049194,4.133118152618408,1.0,17.468563079833984,"{""type"":""Point"",""coordinates"":[35.121861805555234,0.945244765559516]}"
1039,2032.0,24.217391967773438,0.49250927567481995,4.047135353088379,1.0,18.43834686279297,"{""type"":""Point"",""coordinates"":[35.28510653954033,1.0466793989267784]}"
1041,1851.0,21.967391967773438,0.4242261052131653,4.168355941772461,1.0,18.986263275146484,"{""type"":""Point"",""coordinates"":[34.90858317440467,1.0928447978732898]}"
